cycle,time,well,row,col,temperature,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
17,5.33333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.732,12061
17,5.33333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.555,4807
17,5.33333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.739,6145
17,5.33333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.691,5276
17,5.33333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.325,353
18,5.66666666666667,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.507,3437
18,5.66666666666667,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.508,2495
18,5.66666666666667,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.533,2829
18,5.66666666666667,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.621,1714
18,5.66666666666667,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.622,1118
18,5.66666666666667,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.163,217
18,5.66666666666667,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.269,198
18,5.66666666666667,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.206,12996
18,5.66666666666667,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.109,8517
18,5.66666666666667,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.107,6081
18,5.66666666666667,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.905,5619
18,5.66666666666667,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.846,3600
18,5.66666666666667,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.154,243
18,5.66666666666667,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.323,185
18,5.66666666666667,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.454,3004
18,5.66666666666667,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.627,3426
18,5.66666666666667,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.64,2729
18,5.66666666666667,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.672,1965
18,5.66666666666667,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.615,1142
18,5.66666666666667,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.163,110
18,5.66666666666667,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.329,192
18,5.66666666666667,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.645,3429
18,5.66666666666667,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.614,3511
18,5.66666666666667,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.692,2989
18,5.66666666666667,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.682,1781
18,5.66666666666667,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.636,1091
18,5.66666666666667,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.211,513
18,5.66666666666667,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.367,261
18,5.66666666666667,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.621,4266
18,5.66666666666667,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.704,5491
18,5.66666666666667,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.682,5647
18,5.66666666666667,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.611,5562
18,5.66666666666667,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.815,12467
18,5.66666666666667,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.705,5087
18,5.66666666666667,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.326,200
18,5.66666666666667,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.083,11192
18,5.66666666666667,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.054,9903
18,5.66666666666667,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.059,11172
18,5.66666666666667,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,1.001,10190
18,5.66666666666667,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.024,9350
18,5.66666666666667,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.082,11009
18,5.66666666666667,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.333,167
18,5.66666666666667,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.594,3816
18,5.66666666666667,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.649,5404
18,5.66666666666667,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.64,5990
18,5.66666666666667,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.659,6318
18,5.66666666666667,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.661,5648
18,5.66666666666667,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.733,6219
18,5.66666666666667,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.328,356
18,5.66666666666667,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.609,4240
18,5.66666666666667,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.79,9144
18,5.66666666666667,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,12504
18,5.66666666666667,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.553,4998
18,5.66666666666667,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.74,6082
18,5.66666666666667,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.693,5284
18,5.66666666666667,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.328,497
19,6,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.509,3592
19,6,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.511,2965
19,6,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.536,2443
19,6,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.624,1766
19,6,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.626,1070
19,6,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.163,179
19,6,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.269,199
19,6,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.201,12945
19,6,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.108,8077
19,6,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.101,5844
19,6,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.888,5636
19,6,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.845,3615
19,6,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,199
19,6,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.326,281
19,6,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.457,3102
19,6,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.632,3576
19,6,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.643,2591
19,6,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.677,1902
19,6,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.62,1109
19,6,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.164,244
19,6,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.33,184
19,6,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.649,3680
19,6,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.617,3353
19,6,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.696,2995
19,6,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.686,1762
19,6,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.631,954
19,6,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.223,564
19,6,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.371,271
19,6,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.624,4361
19,6,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.707,5251
19,6,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.684,6329
19,6,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.613,5621
19,6,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.814,12278
19,6,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.708,4998
19,6,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.329,213
19,6,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.079,11750
19,6,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.055,9670
19,6,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.058,11525
19,6,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.989,10260
19,6,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.026,9171
19,6,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.08,10928
19,6,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.331,244
19,6,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.587,4046
19,6,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.65,5434
19,6,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.642,6122
19,6,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.663,6484
19,6,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.662,5843
19,6,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.737,5814
19,6,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.329,249
19,6,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.611,4868
19,6,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.797,9216
19,6,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.735,12503
19,6,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.555,5179
19,6,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.74,6011
19,6,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.693,5255
19,6,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.331,333
20,6.33333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.511,3700
20,6.33333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.513,2775
20,6.33333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.538,2785
20,6.33333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.625,1994
20,6.33333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.629,988
20,6.33333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.165,148
20,6.33333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.268,269
20,6.33333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.19,13041
20,6.33333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.111,8725
20,6.33333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.106,5920
20,6.33333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.888,5563
20,6.33333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.843,3694
20,6.33333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.153,243
20,6.33333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.326,219
20,6.33333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.461,3205
20,6.33333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.633,3577
20,6.33333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.643,2742
20,6.33333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.682,1936
20,6.33333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.621,1218
20,6.33333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.162,170
20,6.33333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.332,217
20,6.33333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.651,3262
20,6.33333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.621,3161
20,6.33333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.696,3017
20,6.33333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.685,2046
20,6.33333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.639,960
20,6.33333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.234,556
20,6.33333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.377,346
20,6.33333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.625,4755
20,6.33333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.71,5456
20,6.33333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.687,6459
20,6.33333333333333,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.615,5802
20,6.33333333333333,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.815,12375
20,6.33333333333333,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.709,5469
20,6.33333333333333,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.328,214
20,6.33333333333333,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.083,12037
20,6.33333333333333,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.06,9511
20,6.33333333333333,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.065,11595
20,6.33333333333333,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.985,9708
20,6.33333333333333,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.055,10211
20,6.33333333333333,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.084,10692
20,6.33333333333333,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.332,176
20,6.33333333333333,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.599,3833
20,6.33333333333333,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.654,5493
20,6.33333333333333,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.644,6339
20,6.33333333333333,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.666,6889
20,6.33333333333333,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.663,5894
20,6.33333333333333,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.739,5839
20,6.33333333333333,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.329,354
20,6.33333333333333,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.614,4583
20,6.33333333333333,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.797,9000
20,6.33333333333333,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.733,12100
20,6.33333333333333,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.558,5771
20,6.33333333333333,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.741,6039
20,6.33333333333333,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.696,5627
20,6.33333333333333,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.333,381
21,6.66666666666667,A1,1,1,30.1,BS01,Nar,0,b-Ala,0,1,0.516,3659
21,6.66666666666667,A2,1,2,30.1,BS01,Nar,4,b-Ala,0,1,0.515,2950
21,6.66666666666667,A3,1,3,30.1,BS01,Nar,10,b-Ala,0,1,0.541,2543
21,6.66666666666667,A4,1,4,30.1,BS01,Nar,20,b-Ala,0,1,0.627,1684
21,6.66666666666667,A5,1,5,30.1,BS01,Nar,60,b-Ala,0,1,0.631,1023
21,6.66666666666667,A6,1,6,30.1,medium,Nar,0,b-Ala,0,1,0.163,223
21,6.66666666666667,A7,1,7,30.1,medium,Nar,60,b-Ala,0,1,0.269,248
21,6.66666666666667,B1,2,1,30.1,BS01,Nar,0,b-Ala,0,2,1.202,12758
21,6.66666666666667,B2,2,2,30.1,BS01,Nar,4,b-Ala,0,2,1.11,8319
21,6.66666666666667,B3,2,3,30.1,BS01,Nar,10,b-Ala,0,2,1.098,5782
21,6.66666666666667,B4,2,4,30.1,BS01,Nar,20,b-Ala,0,2,0.884,5668
21,6.66666666666667,B5,2,5,30.1,BS01,Nar,60,b-Ala,0,2,0.841,3217
21,6.66666666666667,B6,2,6,30.1,medium,Nar,0,b-Ala,0,2,0.152,215
21,6.66666666666667,B7,2,7,30.1,medium,Nar,60,b-Ala,0,2,0.325,135
21,6.66666666666667,C1,3,1,30.1,BS01,Nar,0,b-Ala,0,3,0.463,2799
21,6.66666666666667,C2,3,2,30.1,BS01,Nar,4,b-Ala,0,3,0.636,3626
21,6.66666666666667,C3,3,3,30.1,BS01,Nar,10,b-Ala,0,3,0.646,2753
21,6.66666666666667,C4,3,4,30.1,BS01,Nar,20,b-Ala,0,3,0.682,1818
21,6.66666666666667,C5,3,5,30.1,BS01,Nar,60,b-Ala,0,3,0.624,932
21,6.66666666666667,C6,3,6,30.1,medium,Nar,0,b-Ala,0,3,0.162,231
21,6.66666666666667,C7,3,7,30.1,medium,Nar,60,b-Ala,0,3,0.33,192
21,6.66666666666667,D1,4,1,30.1,BS01,Nar,0,b-Ala,0,4,0.655,3603
21,6.66666666666667,D2,4,2,30.1,BS01,Nar,4,b-Ala,0,4,0.624,3131
21,6.66666666666667,D3,4,3,30.1,BS01,Nar,10,b-Ala,0,4,0.697,2972
21,6.66666666666667,D4,4,4,30.1,BS01,Nar,20,b-Ala,0,4,0.686,1853
21,6.66666666666667,D5,4,5,30.1,BS01,Nar,60,b-Ala,0,4,0.642,959
21,6.66666666666667,D6,4,6,30.1,medium,Nar,0,b-Ala,0,4,0.237,628
21,6.66666666666667,D7,4,7,30.1,medium,Nar,60,b-Ala,0,4,0.382,277
21,6.66666666666667,E1,5,1,30.1,BS01,Nar,0,b-Ala,10,1,0.628,4335
21,6.66666666666667,E2,5,2,30.1,BS01,Nar,4,b-Ala,10,1,0.713,5020
21,6.66666666666667,E3,5,3,30.1,BS01,Nar,10,b-Ala,10,1,0.688,6242
21,6.66666666666667,E4,5,4,30.1,BS01,Nar,20,b-Ala,10,1,0.615,5897
21,6.66666666666667,E5,5,5,30.1,BS01,Nar,60,b-Ala,10,1,0.815,11872
21,6.66666666666667,E6,5,6,30.1,medium,Nar,0,b-Ala,10,1,0.712,5008
21,6.66666666666667,E7,5,7,30.1,medium,Nar,60,b-Ala,10,1,0.329,193
21,6.66666666666667,F1,6,1,30.1,BS01,Nar,0,b-Ala,10,2,1.092,11926
21,6.66666666666667,F2,6,2,30.1,BS01,Nar,4,b-Ala,10,2,1.065,9195
21,6.66666666666667,F3,6,3,30.1,BS01,Nar,10,b-Ala,10,2,1.067,10951
21,6.66666666666667,F4,6,4,30.1,BS01,Nar,20,b-Ala,10,2,0.968,9594
21,6.66666666666667,F5,6,5,30.1,BS01,Nar,60,b-Ala,10,2,1.065,10651
21,6.66666666666667,F6,6,6,30.1,medium,Nar,0,b-Ala,10,2,1.092,11325
21,6.66666666666667,F7,6,7,30.1,medium,Nar,60,b-Ala,10,2,0.333,178
21,6.66666666666667,G1,7,1,30.1,BS01,Nar,0,b-Ala,10,3,0.601,3854
21,6.66666666666667,G2,7,2,30.1,BS01,Nar,4,b-Ala,10,3,0.657,5778
21,6.66666666666667,G3,7,3,30.1,BS01,Nar,10,b-Ala,10,3,0.646,5933
21,6.66666666666667,G4,7,4,30.1,BS01,Nar,20,b-Ala,10,3,0.667,6191
21,6.66666666666667,G5,7,5,30.1,BS01,Nar,60,b-Ala,10,3,0.663,5912
21,6.66666666666667,G6,7,6,30.1,medium,Nar,0,b-Ala,10,3,0.741,6202
21,6.66666666666667,G7,7,7,30.1,medium,Nar,60,b-Ala,10,3,0.33,296
21,6.66666666666667,H1,8,1,30.1,BS01,Nar,0,b-Ala,10,4,0.616,4962
21,6.66666666666667,H2,8,2,30.1,BS01,Nar,4,b-Ala,10,4,0.802,9245
21,6.66666666666667,H3,8,3,30.1,BS01,Nar,10,b-Ala,10,4,0.733,12537
21,6.66666666666667,H4,8,4,30.1,BS01,Nar,20,b-Ala,10,4,0.56,5424
21,6.66666666666667,H5,8,5,30.1,BS01,Nar,60,b-Ala,10,4,0.739,6007
21,6.66666666666667,H6,8,6,30.1,medium,Nar,0,b-Ala,10,4,0.697,5957
21,6.66666666666667,H7,8,7,30.1,medium,Nar,60,b-Ala,10,4,0.335,551
22,7,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.518,3748
22,7,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.517,2994
22,7,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.544,2597
22,7,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.63,1753
22,7,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.635,1059
22,7,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.162,212
22,7,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.269,165
22,7,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.208,13515
22,7,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.109,8112
22,7,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.095,5459
22,7,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.883,5715
22,7,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.839,3923
22,7,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.151,159
22,7,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.328,206
22,7,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.466,3060
22,7,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.637,3725
22,7,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.648,3032
22,7,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.68,1997
22,7,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.627,1126
22,7,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.162,245
22,7,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.331,184
22,7,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.657,3507
22,7,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.628,3478
22,7,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.698,3461
22,7,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.688,1932
22,7,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.644,1081
22,7,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.229,717
22,7,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.388,328
22,7,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.63,4871
22,7,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.714,5288
22,7,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.691,6746
22,7,E4,5,4,30,BS01,Nar,20,b-Ala,10,1,0.618,5714
22,7,E5,5,5,30,BS01,Nar,60,b-Ala,10,1,0.815,13276
22,7,E6,5,6,30,medium,Nar,0,b-Ala,10,1,0.713,5200
22,7,E7,5,7,30,medium,Nar,60,b-Ala,10,1,0.33,225
22,7,F1,6,1,30,BS01,Nar,0,b-Ala,10,2,1.101,12098
22,7,F2,6,2,30,BS01,Nar,4,b-Ala,10,2,1.069,9714
22,7,F3,6,3,30,BS01,Nar,10,b-Ala,10,2,1.07,11159
22,7,F4,6,4,30,BS01,Nar,20,b-Ala,10,2,0.972,9867
22,7,F5,6,5,30,BS01,Nar,60,b-Ala,10,2,1.075,10615
22,7,F6,6,6,30,medium,Nar,0,b-Ala,10,2,1.098,10852
22,7,F7,6,7,30,medium,Nar,60,b-Ala,10,2,0.333,177
22,7,G1,7,1,30,BS01,Nar,0,b-Ala,10,3,0.603,3858
22,7,G2,7,2,30,BS01,Nar,4,b-Ala,10,3,0.66,5455
22,7,G3,7,3,30,BS01,Nar,10,b-Ala,10,3,0.647,6185
22,7,G4,7,4,30,BS01,Nar,20,b-Ala,10,3,0.667,5986
22,7,G5,7,5,30,BS01,Nar,60,b-Ala,10,3,0.664,6171
22,7,G6,7,6,30,medium,Nar,0,b-Ala,10,3,0.744,6114
22,7,G7,7,7,30,medium,Nar,60,b-Ala,10,3,0.33,163
22,7,H1,8,1,30,BS01,Nar,0,b-Ala,10,4,0.619,4991
22,7,H2,8,2,30,BS01,Nar,4,b-Ala,10,4,0.802,9135
22,7,H3,8,3,30,BS01,Nar,10,b-Ala,10,4,0.734,12486
22,7,H4,8,4,30,BS01,Nar,20,b-Ala,10,4,0.562,5056
22,7,H5,8,5,30,BS01,Nar,60,b-Ala,10,4,0.74,6073
22,7,H6,8,6,30,medium,Nar,0,b-Ala,10,4,0.699,5428
22,7,H7,8,7,30,medium,Nar,60,b-Ala,10,4,0.339,527
23,7.33333333333333,A1,1,1,30,BS01,Nar,0,b-Ala,0,1,0.522,3580
23,7.33333333333333,A2,1,2,30,BS01,Nar,4,b-Ala,0,1,0.52,2769
23,7.33333333333333,A3,1,3,30,BS01,Nar,10,b-Ala,0,1,0.546,2521
23,7.33333333333333,A4,1,4,30,BS01,Nar,20,b-Ala,0,1,0.63,2158
23,7.33333333333333,A5,1,5,30,BS01,Nar,60,b-Ala,0,1,0.637,998
23,7.33333333333333,A6,1,6,30,medium,Nar,0,b-Ala,0,1,0.164,198
23,7.33333333333333,A7,1,7,30,medium,Nar,60,b-Ala,0,1,0.27,257
23,7.33333333333333,B1,2,1,30,BS01,Nar,0,b-Ala,0,2,1.213,13186
23,7.33333333333333,B2,2,2,30,BS01,Nar,4,b-Ala,0,2,1.107,8061
23,7.33333333333333,B3,2,3,30,BS01,Nar,10,b-Ala,0,2,1.091,5563
23,7.33333333333333,B4,2,4,30,BS01,Nar,20,b-Ala,0,2,0.881,5399
23,7.33333333333333,B5,2,5,30,BS01,Nar,60,b-Ala,0,2,0.836,3346
23,7.33333333333333,B6,2,6,30,medium,Nar,0,b-Ala,0,2,0.152,175
23,7.33333333333333,B7,2,7,30,medium,Nar,60,b-Ala,0,2,0.326,265
23,7.33333333333333,C1,3,1,30,BS01,Nar,0,b-Ala,0,3,0.469,2998
23,7.33333333333333,C2,3,2,30,BS01,Nar,4,b-Ala,0,3,0.639,3682
23,7.33333333333333,C3,3,3,30,BS01,Nar,10,b-Ala,0,3,0.654,3158
23,7.33333333333333,C4,3,4,30,BS01,Nar,20,b-Ala,0,3,0.68,1914
23,7.33333333333333,C5,3,5,30,BS01,Nar,60,b-Ala,0,3,0.629,1190
23,7.33333333333333,C6,3,6,30,medium,Nar,0,b-Ala,0,3,0.159,174
23,7.33333333333333,C7,3,7,30,medium,Nar,60,b-Ala,0,3,0.33,245
23,7.33333333333333,D1,4,1,30,BS01,Nar,0,b-Ala,0,4,0.661,3516
23,7.33333333333333,D2,4,2,30,BS01,Nar,4,b-Ala,0,4,0.629,3275
23,7.33333333333333,D3,4,3,30,BS01,Nar,10,b-Ala,0,4,0.701,2985
23,7.33333333333333,D4,4,4,30,BS01,Nar,20,b-Ala,0,4,0.688,1876
23,7.33333333333333,D5,4,5,30,BS01,Nar,60,b-Ala,0,4,0.642,1083
23,7.33333333333333,D6,4,6,30,medium,Nar,0,b-Ala,0,4,0.251,778
23,7.33333333333333,D7,4,7,30,medium,Nar,60,b-Ala,0,4,0.394,259
23,7.33333333333333,E1,5,1,30,BS01,Nar,0,b-Ala,10,1,0.633,4576
23,7.33333333333333,E2,5,2,30,BS01,Nar,4,b-Ala,10,1,0.717,5428
23,7.33333333333333,E3,5,3,30,BS01,Nar,10,b-Ala,10,1,0.692,6148
